Price,Close,High,Low,Open,Volume,SMA_2,SMA_5,EMA_5,EMA_8,RSI_7,ATR_10,ADX_10,CCI_10,MACD,MACD_signal,MACD_hist,STOCH_slowk,STOCH_slowd,BB_upper,BB_middle,BB_lower
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,,,,,,,,,,,,,
Datetime,,,,,,,,,,,,,,,,,,,,,
2025-03-17 11:55:00+05:30,22505.75,22506.25,22483.30078125,22494.55078125,0,22500.349609375,22510.3796875,22504.709966933533,22503.100358348085,54.181991229594296,17.66258111928338,15.574670900986106,-1.5719486433251573,2.759691650073364,2.943115755843312,-0.18342410576994794,35.76553131561284,51.8553381577112,22523.375714305865,22497.060686383928,22470.74565846199
2025-03-17 12:00:00+05:30,22507.5,22522.150390625,22504.80078125,22506.099609375,0,22506.625,22507.36953125,22505.63997795569,22504.078056492956,55.46983700295149,17.631283944855042,14.984351005955777,58.18943952611615,2.8279369669580774,2.897044240289218,-0.06910727333114064,33.88775185767134,38.43385322872294,22523.831748925524,22499.1142578125,22474.396766699476
2025-03-17 12:05:00+05:30,22512.5,22514.25,22507.150390625,22508.099609375,0,22510.0,22506.3296875,22507.926651970458,22505.94959949452,59.284580208124005,16.57811648786954,14.453063100428476,42.918555879314106,3.4685795296645665,3.1256583560393576,0.3429211736252089,57.85909642914581,42.50412653414333,22525.83674635318,22500.228515625,22474.62028489682
2025-03-17 12:10:00+05:30,22510.099609375,22512.599609375,22503.94921875,22512.25,0,22511.2998046875,22506.159765625,22508.650971105304,22506.871823912406,56.57027893335987,15.785343901582587,13.56204304808621,13.350772610838558,3.3763220489890955,3.2259238332192526,0.1503982157698429,65.06515105975997,52.27066644885904,22527.21389816776,22501.3212890625,22475.42867995724
2025-03-17 12:15:00+05:30,22492.599609375,22509.55078125,22488.150390625,22509.55078125,0,22501.349609375,22505.68984375,22503.300517195203,22503.700220681872,40.7150060312361,16.401731386424327,13.457513652254116,-96.6550339182309,0.6820288139242621,2.2083658255012564,-1.5263370115769943,56.02533809260472,59.649861860503506,22527.198442611556,22501.360491071428,22475.5225395313
2025-03-17 12:20:00+05:30,22480.94921875,22493.900390625,22480.599609375,22491.849609375,0,22486.7744140625,22500.7296875,22495.850084380134,22498.64444247479,33.43631840338854,16.091636372781895,14.092151561756916,-157.30162960046331,-2.6597179014788708,0.2611323347092054,-2.920850236188076,31.252599000108884,50.78102938415787,22526.59175905791,22501.60323660714,22476.614714156374
2025-03-17 12:25:00+05:30,22482.400390625,22483.150390625,22454.80078125,22480.75,0,22481.6748046875,22495.709765625,22491.366853128424,22495.034653174836,35.121794366730185,17.317433673003706,16.590055059767792,-169.2843547480021,-4.389815096055827,-1.5992466375968075,-2.7905684584590196,23.734123858146347,37.00402031695332,22526.344744518676,22501.714006696428,22477.08326887418
2025-03-17 12:30:00+05:30,22453.80078125,22483.0,22453.44921875,22483.0,0,22468.1005859375,22483.969921875,22478.84482916895,22485.871570524872,22.198055014262337,18.540768430703334,18.922201675791257,-163.94392622940535,-9.355540632182965,-4.701764235431271,-4.653776396751694,15.953759007401715,23.646827288552327,22533.71466538423,22499.185546875,22464.65642836577
2025-03-17 12:35:00+05:30,22455.900390625,22460.05078125,22442.0,22453.69921875,0,22454.8505859375,22473.130078125,22471.196682987633,22479.211308324902,24.575174437520374,18.491769712633,21.711548967543706,-145.40794827581504,-11.713977758598048,-7.506649644697982,-4.207328113900067,22.53252158867973,20.74013481807594,22537.312801706317,22496.18917410714,22455.065546507965
2025-03-17 12:40:00+05:30,22466.900390625,22467.05078125,22451.55078125,22455.349609375,0,22461.400390625,22467.990234375,22469.764585533423,22476.475548836035,36.444237825915835,18.1925927413697,23.15896820412337,-85.80971858377815,-11.108368743811297,-8.947337284343309,-2.1610314594679885,23.04977139893855,20.512017331673338,22537.633768481137,22493.896344866072,22450.158921251008
2025-03-17 12:45:00+05:30,22451.80078125,22467.099609375,22448.849609375,22467.099609375,0,22459.3505859375,22462.160546875,22463.77665077228,22470.99226715025,29.10852730261302,18.198333467232732,24.653782315240043,-84.55832544440561,-12.44127196205227,-10.344911155426892,-2.096360806625377,30.790647617554754,25.45764686839102,22534.47730722497,22488.8427734375,22443.20823965003
2025-03-17 12:50:00+05:30,22456.349609375,22457.150390625,22445.19921875,22451.349609375,0,22454.0751953125,22456.950390625,22461.30097030652,22467.738343200195,33.792366562147265,17.57361730800946,26.26683113188966,-80.0027419074693,-12.09969554874624,-11.046824912754632,-1.0528706359916082,35.5977665712681,29.812728529253814,22529.95181176357,22484.46065848214,22438.969505200712
2025-03-17 12:55:00+05:30,22458.25,22462.5,22455.0,22455.75,0,22457.2998046875,22457.840234375,22460.28398020435,22465.62982248904,35.8579417921205,16.566255577208516,26.792238596906078,-51.27354163294559,-11.125217632998101,-11.078182000852019,-0.04703563214608231,41.18602432436924,35.85814617106404,22525.51364596243,22480.696428571428,22435.879211180425
2025-03-17 13:00:00+05:30,22464.849609375,22465.05078125,22449.55078125,22458.5,0,22461.5498046875,22459.630078125,22461.805856594565,22465.456441797032,43.05581916420243,16.459630019487665,27.739727243276956,-36.30002559945388,-9.131706645988743,-10.299591858906709,1.167885212917966,63.155767108399225,46.646519334678864,22523.31030266784,22478.546456473214,22433.782610278588
2025-03-17 13:05:00+05:30,22451.05078125,22466.80078125,22445.44921875,22465.5,0,22457.9501953125,22456.46015625,22458.22083147971,22462.25518389769,33.80277440578283,16.9488232675389,28.94165137659191,-67.24540620304266,-9.509728155637276,-9.983646377598935,0.4739182219616591,60.395746986438944,54.91251280640248,22518.767661313046,22474.63936941964,22430.511077526236
2025-03-17 13:10:00+05:30,22467.599609375,22469.75,22450.849609375,22451.5,0,22459.3251953125,22459.619921875,22461.34709077814,22463.44283400376,49.10622326843232,17.14398000328501,29.43727188240856,45.039326233757684,-6.988899423049588,-8.785747595779197,1.796848172729609,69.22874921930104,64.26008777137974,22512.044213305206,22471.78934151786,22431.53446973051
2025-03-17 13:15:00+05:30,22474.69921875,22477.150390625,22466.44921875,22467.69921875,0,22471.1494140625,22463.28984375,22465.797800102093,22465.944252836256,54.38432365057755,16.499699190456507,28.48162959756158,191.84373116340686,-4.146043781238404,-6.9298660699628805,2.783822288724476,70.07597315223917,66.56682311932639,22502.558405435124,22469.089285714286,22435.62016599345
2025-03-17 13:20:00+05:30,22484.0,22485.05078125,22469.900390625,22475.0,0,22479.349609375,22468.43984375,22471.865200068063,22469.956641094865,60.6254172458293,16.364768333910856,26.29736522486015,190.1445916159294,-0.9076106064057967,-4.520963884540047,3.61335327813425,93.61851641872772,77.64107959675597,22493.479079374374,22467.225027901786,22440.9709764292
2025-03-17 13:25:00+05:30,22494.900390625,22499.44921875,22481.69921875,22484.44921875,0,22489.4501953125,22474.45,22479.543596920375,22475.499696546005,66.83058840809029,16.503291500519772,24.953001803814992,182.45618210582575,2.6693475738575216,-1.644839301181019,4.314186875038541,93.73024778327147,85.80824578474612,22494.29736860307,22467.38936941964,22440.48137023621
2025-03-17 13:30:00+05:30,22490.55078125,22497.05078125,22485.25,22497.05078125,0,22492.7255859375,22482.35,22483.212658363584,22478.844382035782,62.262648564104275,16.033040475467793,23.743074724874347,120.64180381168161,4.128996239880507,0.6646949152435915,3.464301324636916,90.20439051883515,92.51771824027811,22496.76136895149,22468.0751953125,22439.38902167351
2025-03-17 13:35:00+05:30,22486.69921875,22492.099609375,22477.650390625,22490.69921875,0,22488.625,22486.169921875,22484.374845159055,22480.589901305608,58.15612750473008,15.874658302921015,21.45300900303137,73.26167271489352,4.3039050154075085,2.1203789553091585,2.18352606009835,78.21006374348649,87.38156734853105,22497.758926386345,22468.382254464286,22439.005582542228
2025-03-17 13:40:00+05:30,22493.099609375,22495.349609375,22482.599609375,22487.400390625,0,22489.8994140625,22489.85,22487.283099897704,22483.36983643214,62.90003569561764,15.562192472628913,19.869285200339725,80.29360699294195,5.149663946223882,3.332092951675048,1.8175709945488339,73.85513835300206,80.75653087177459,22501.934697117555,22471.189313616072,22440.44393011459
2025-03-17 13:45:00+05:30,22479.69921875,22500.19921875,22477.349609375,22493.75,0,22486.3994140625,22488.98984375,22484.755139515135,22482.554143613885,49.25898970121952,16.290934162866023,18.160759174958798,46.54560543673031,3.5429436535123386,3.416433232409964,0.12651042110237443,50.05267819003915,67.37262676217591,22502.682260868172,22472.889229910714,22443.096198953255
2025-03-17 13:50:00+05:30,22486.150390625,22487.69921875,22473.80078125,22478.849609375,0,22482.9248046875,22487.23984375,22485.220223218425,22483.353309616356,54.76841763417957,16.05168449657942,17.171064602920584,19.568992346757028,3.3362233889529307,3.384349295027151,-0.04812590607422029,45.19199679783956,56.366604446960274,22504.596720107817,22474.264229910714,22443.93173971361
2025-03-17 13:55:00+05:30,22510.94921875,22516.599609375,22485.44921875,22486.5,0,22498.5498046875,22491.31953125,22493.796555062283,22489.485733868278,69.58102033524385,17.561555109421477,18.28434884000404,160.21870682408857,6.61617731059232,4.677080501253219,1.9390968093391017,47.954104539155956,47.73292650901157,22511.48910184185,22478.489118303572,22445.489134765296
2025-03-17 14:00:00+05:30,22504.30078125,22512.900390625,22502.400390625,22510.80078125,0,22507.625,22494.83984375,22497.297963791523,22492.77796661977,63.11607579319516,16.85539959847933,19.28630465337915,149.5665773384747,7.404487525447621,5.768043310930979,1.6364442145166418,68.28100563736223,53.80903565811926,22514.965432850022,22481.914202008928,22448.862971167833
2025-03-17 14:05:00+05:30,22525.150390625,22527.25,22495.19921875,22504.400390625,0,22514.7255859375,22501.25,22506.58210606935,22499.97183862093,72.47340044715322,18.374937763631397,21.417874100819734,160.77027087951998,10.56341807687204,7.6861932173074035,2.8772248595646364,84.71106420406944,66.98205812686255,22523.775823624186,22486.692801339286,22449.609779054386
2025-03-17 14:10:00+05:30,22520.650390625,22528.599609375,22518.75,22525.25,0,22522.900390625,22509.440234375,22511.271534254567,22504.56707239961,68.12167699889135,17.52240492476826,23.44088466783459,141.81794829779338,11.423440125625348,9.181091980634582,2.242348144990766,84.27640583556986,79.08949189233385,22529.469625796326,22490.678571428572,22451.88751706082
2025-03-17 14:15:00+05:30,22526.099609375,22526.94921875,22515.0,22520.849609375,0,22523.375,22517.430078125,22516.21422596138,22509.352080616365,70.61446195192143,16.965086307291436,24.531210230718138,106.89248783455412,12.262181196267193,10.413527666887626,1.8486535293795665,91.92396457932391,86.97047820632109,22532.089126832067,22496.039202008928,22459.98927718579
2025-03-17 14:20:00+05:30,22510.25,22527.849609375,22507.5,22525.44921875,0,22518.1748046875,22517.290234375,22514.22615064092,22509.551618257174,55.8062317648348,17.303538614062294,24.13137565470559,58.73516613359806,10.010969035076414,10.25250421416314,-0.24153517908672661,74.92060604983615,83.70699215491,22532.086929329846,22499.08565848214,22466.084387634437
2025-03-17 14:25:00+05:30,22503.19921875,22512.05078125,22501.69921875,22510.849609375,0,22506.724609375,22517.069921875,22510.55050667728,22508.139973922247,50.32863428215918,16.608341002656065,22.79308184488978,2.8424105267561526,7.216810429854377,9.038226700439635,-1.8214162705852583,54.40660589094725,73.75039217336912,22531.24492144636,22501.12137276786,22470.997824089358
2025-03-17 14:30:00+05:30,22512.349609375,22514.0,22494.150390625,22503.400390625,0,22507.7744140625,22514.509765625,22511.15020757652,22509.0754484673,56.75534866991448,16.932467839890457,20.60230189531814,0.18166505726849935,6.518736049420113,8.030430440031827,-1.511694390611714,40.61420897657198,56.64714030578514,22532.185841965318,22503.146344866072,22474.106847766827
2025-03-17 14:35:00+05:30,22502.650390625,22517.30078125,22501.69921875,22512.900390625,0,22507.5,22510.909765625,22508.316935259347,22507.647657835678,48.92691865206451,16.79937730590141,18.943419241937754,-14.255585023080062,4.4396700338729715,6.594126277568285,-2.1544562436953134,34.00135709832731,43.007390655282194,22532.382830096794,22503.69991629464,22475.01700249249
2025-03-17 14:40:00+05:30,22489.55078125,22504.19921875,22481.75,22503.25,0,22496.1005859375,22503.6,22502.061550589566,22503.626129705528,40.19171893495571,17.364361450311268,19.205399813565197,-163.08288006550654,1.1141886836849153,4.402151240014938,-3.2879625563300223,31.65794445907561,35.42450351132498,22532.44668755423,22503.628487723214,22474.810287892196
2025-03-17 14:45:00+05:30,22500.099609375,22502.0,22487.599609375,22489.19921875,0,22494.8251953125,22501.569921875,22501.40757018471,22502.842458520965,48.78255690041712,17.067964367780142,19.441182328029896,-104.49771191506592,0.5396780510709505,2.857161964437343,-2.3174839133663925,31.253307183199002,32.304202913533985,22531.944316645167,22504.58565848214,22477.227000319115
2025-03-17 14:50:00+05:30,22515.599609375,22516.599609375,22497.099609375,22500.25,0,22507.849609375,22504.05,22506.138249914806,22505.67738093297,58.9022347194098,17.311167931002128,17.550556303993314,2.886563555283768,2.3801948861619167,2.6663751331271723,-0.2861802469652557,54.58386548160146,39.16503904129203,22533.306075330314,22506.192801339286,22479.079527348258
2025-03-17 14:55:00+05:30,22511.0,22522.69921875,22510.19921875,22516.25,0,22513.2998046875,22503.780078125,22507.758833276537,22506.860185170088,55.13102323719775,16.830051137901915,16.623024196184467,46.22049022930136,2.75280406280217,2.7009467049971714,0.05185735780499856,72.75331761947109,52.86349676142387,22531.25819868578,22508.428571428572,22485.598944171365
2025-03-17 15:00:00+05:30,22509.0,22517.44921875,22503.849609375,22510.94921875,0,22510.0,22505.05,22508.172555517693,22507.335699576735,53.396741288047814,16.507006961611722,15.027304367695582,21.276049842856963,2.582858494915854,2.6537114209646444,-0.07085292604879045,77.73019395131077,68.35579235079446,22529.265504116152,22510.060686383928,22490.855868651703
2025-03-17 15:05:00+05:30,22516.5,22516.69921875,22506.19921875,22509.44921875,0,22512.75,22510.43984375,22510.94837034513,22509.372210781905,59.03465386037102,15.90630626545055,13.591156522055588,73.23639004673826,3.444815963768633,2.97015323808624,0.4746627256823932,73.43799395261227,74.64050184113138,22529.94608377189,22510.457170758928,22490.968257745964
2025-03-17 15:10:00+05:30,22510.5,22520.05078125,22509.80078125,22516.900390625,0,22513.5,22512.519921875,22510.79891356342,22509.622830608147,53.04522855760146,15.340675638905495,12.679495236650567,81.27902041029982,2.974797435970686,2.972010917240018,0.0027865187306677086,67.0767074317689,72.74829844523066,22530.088642391765,22510.899972098214,22491.711301804662
2025-03-17 15:15:00+05:30,22510.05078125,22515.150390625,22508.30078125,22510.650390625,0,22510.275390625,22511.41015625,22510.549536125614,22509.71793075078,52.57927126976784,14.491569012514947,11.600277786086274,44.93158834971679,2.501436579728761,2.7837811822355154,-0.2823446025067544,55.86081048320372,65.45850395586164,22527.30675996044,22509.821428571428,22492.336097182415
2025-03-17 15:20:00+05:30,22513.0,22513.0,22506.25,22510.150390625,0,22511.525390625,22511.81015625,22511.366357417075,22510.447279472828,55.56867743263333,13.717412111263453,10.62091301255266,34.424911699171794,2.5308413226557605,2.6826052384036134,-0.15176391574785297,47.24134233308528,56.72628674935265,22525.825631471922,22509.274972098214,22492.724312724506
2025-03-17 15:25:00+05:30,22515.25,22520.5,22509.55078125,22513.099609375,0,22514.125,22513.06015625,22512.660904944718,22511.51455070109,57.929259890809625,13.440592775137109,10.685415065137835,74.3978830353171,2.766973152090941,2.7163524038785445,0.05062074821239637,50.8888904372977,51.33034775119558,22522.671999896087,22508.5,22494.328000103913
2025-03-18 09:15:00+05:30,22611.5,22655.30078125,22601.05078125,22649.650390625,0,22563.375,22532.06015625,22545.607269963144,22533.73353943418,88.47856851273099,26.1016116226234,17.127369189480355,333.33333333338146,16.548605980231514,8.249253834419733,8.299352145811781,63.46068129206139,53.86363802081481,22570.70393450719,22515.73214285714,22460.760351207093
2025-03-18 09:20:00+05:30,22653.150390625,22653.55078125,22605.30078125,22610.44921875,0,22632.3251953125,22560.590234375,22581.45497685043,22560.270617476584,91.56924127462382,28.316450460361057,22.925127901388624,179.68984948761755,30.260942863063974,17.05392944587743,13.207013417186545,77.48650442630499,63.94535871855472,22615.400790405893,22526.442940848214,22437.485091290535
2025-03-18 09:25:00+05:30,22644.25,22671.30078125,22643.69921875,22652.099609375,0,22648.7001953125,22587.430078125,22602.38665123362,22578.932702481787,85.82915774586596,28.244961664324954,28.403782633189245,130.6639774623781,36.14962625865155,24.69220817098708,11.457418087664472,84.26047518248183,75.06922030028277,22642.948388251134,22535.864397321428,22428.78040639172
2025-03-18 09:30:00+05:30,22678.69921875,22688.44921875,22639.19921875,22644.099609375,0,22661.474609375,22620.569921875,22627.82417373908,22601.10303943028,88.95547326589129,30.345465497892462,33.55977873241811,107.66328323022675,43.20076463825171,32.095630757892934,11.105133880358778,92.23929602057369,84.66209187645353,22676.300008559778,22548.439313616072,22420.578618672367
2025-03-18 09:35:00+05:30,22702.5,22703.0,22675.19921875,22678.849609375,0,22690.599609375,22658.019921875,22652.716115826053,22623.635697334663,90.62295722656188,30.090997073103217,38.37444482226813,102.71673413835953,49.15460322725994,38.91921974563974,10.235383481620204,92.55672376650632,89.6854983231873,22709.298265301382,22563.649972098214,22418.001678895045
2025-03-18 09:40:00+05:30,22681.349609375,22703.099609375,22680.650390625,22702.69921875,0,22691.9248046875,22671.98984375,22662.260613675702,22636.461011121406,78.35785767149547,29.326819240792894,42.70885375187153,81.58787690843357,47.772015815848135,42.460338173723095,5.311677642125041,90.60666993865048,91.80089657524353,22729.394123567723,22576.59640066964,22423.79867777156
2025-03-18 09:45:00+05:30,22688.55078125,22696.80078125,22665.55078125,22681.150390625,0,22684.9501953125,22679.069921875,22671.024002867136,22648.036515594427,79.46199399566744,29.519137316713604,44.789037979353076,68.27243194242874,46.004394369949296,43.877960652213574,2.126433717735722,84.83401650606758,89.33247007040815,22747.867464792856,22588.950055803572,22430.03264681429
2025-03-18 09:50:00+05:30,22681.05078125,22702.05078125,22680.19921875,22688.650390625,0,22684.80078125,22686.430078125,22674.36626232809,22655.373019073442,74.82361720688701,28.752379835042245,46.79718596064269,66.28207126273067,41.97301820429857,43.11598367304757,-1.1429654687490043,73.49583078766442,82.97883907746086,22760.320024941117,22601.096540178572,22441.87305541603
2025-03-18 09:55:00+05:30,22683.400390625,22688.349609375,22671.349609375,22680.400390625,0,22682.2255859375,22687.3703125,22677.37763842706,22661.601323862677,75.34952908376017,27.577141851538023,47.52884631932775,50.4481658005058,38.1273027807656,41.12051131613479,-2.9932085353691846,63.421361255703836,73.91706951647863,22769.256751544046,22613.5537109375,22457.850670330954
2025-03-18 10:00:00+05:30,22738.150390625,22740.94921875,22681.44921875,22684.19921875,0,22710.775390625,22694.500390625,22697.63522249304,22678.612227587637,84.2778111332942,30.769427666384217,49.56910204097359,137.6335764709032,42.03799526510193,41.48750489572164,0.5504903693802845,69.77333771722168,68.89684325353001,22787.45253304466,22629.385881696428,22471.319230348196
2025-03-18 10:05:00+05:30,22739.5,22751.05078125,22731.099609375,22739.30078125,0,22738.8251953125,22706.13046875,22711.590148328694,22692.142843679274,84.4398898910807,29.687602087245796,51.59895128871629,177.89369179128107,42.90926158397633,42.05620757102352,0.8530540129528106,76.7717749603709,69.98882464443217,22798.52037179689,22645.743024553572,22492.965677310254
2025-03-18 10:10:00+05:30,22745.349609375,22748.19921875,22724.900390625,22740.900390625,0,22742.4248046875,22717.490234375,22722.843302010795,22703.966569389435,85.21083307022298,29.048724691021214,52.75413425490107,128.99487088713,42.52694999261803,42.24450453966132,0.28244545295670775,91.87502642003945,79.47337969921072,22803.209365995954,22662.55008370536,22521.890801414764
2025-03-18 10:15:00+05:30,22747.849609375,22752.400390625,22729.400390625,22746.5,0,22746.599609375,22730.85,22731.178737798862,22713.718356052894,85.56737848824687,28.443852221919094,53.90034314886164,102.98763054320585,40.91423065126946,41.71239498430458,-0.7981643330351176,91.24080046805996,86.62920061615681,22799.109151850404,22679.325055803572,22559.54095975674
2025-03-18 10:20:00+05:30,22738.650390625,22750.44921875,22734.25,22748.05078125,0,22743.25,22741.9,22733.669288740908,22719.258808180028,77.54199412789534,27.219388874727183,54.931931153426135,77.87620138093455,36.942708757535,39.80452049359675,-2.861811736061746,89.28418740179556,90.80000476329836,22776.790923845158,22695.2822265625,22613.773529279842
2025-03-18 10:25:00+05:30,22763.25,22763.25,22732.349609375,22738.5,0,22750.9501953125,22746.919921875,22743.52952582727,22729.034628584464,82.62577760352124,27.587489049754463,56.2113788046949,89.69264729160959,36.51752898810446,38.489723891399834,-1.9721949032953745,91.66858223601518,90.73119003529028,22780.202803911525,22706.121512276786,22632.040220642048
2025-03-18 10:30:00+05:30,22761.75,22768.099609375,22753.44921875,22764.599609375,0,22762.5,22751.369921875,22749.60301721818,22736.30471112125,81.31628449096671,26.293779207279016,57.49086286539493,93.88990436833176,34.55241774199749,36.91480143163889,-2.3623836896414048,88.64067982181054,89.86448315320713,22786.88410933578,22713.87862723214,22640.873145128502
2025-03-18 10:35:00+05:30,22762.650390625,22764.650390625,22752.55078125,22762.05078125,0,22762.2001953125,22754.830078125,22753.95214168712,22742.15930656653,81.52137417934384,24.874362224051115,58.505559669230934,83.05899075709328,32.06761287480913,34.97592600890699,-2.9083131340978596,90.40687049170883,90.23871084984489,22788.20039570277,22722.335797991072,22656.471200279375
2025-03-18 10:40:00+05:30,22773.400390625,22774.30078125,22756.5,22762.0,0,22768.025390625,22759.940234375,22760.43489133308,22749.101769690635,83.9720352281131,24.167004126646003,59.70395291360982,111.24109044705673,30.773135900009947,33.29480996534817,-2.5216740653382246,89.69144301991467,89.57966444447806,22795.10093834533,22729.100167410714,22663.099396476096
2025-03-18 10:45:00+05:30,22759.150390625,22774.099609375,22758.099609375,22773.849609375,0,22766.275390625,22764.040234375,22760.006724430386,22751.334796564937,69.68052346779825,23.3503037139814,60.78250683355081,81.02849250566071,26.68883832768188,30.652421310281653,-3.9635829825997746,82.5528068265968,87.55037344607348,22799.074224527518,22733.146623883928,22667.219023240337
2025-03-18 10:50:00+05:30,22760.349609375,22772.400390625,22756.44921875,22758.650390625,0,22759.75,22763.46015625,22760.121019411923,22753.33808830051,70.17883217287512,22.610390530083258,61.44181211907055,65.80873375702512,23.270224601656082,27.699542626831423,-4.429318025175341,65.86535145862872,79.36986710171344,22799.32012459126,22738.789481026786,22678.258837462312
2025-03-18 10:55:00+05:30,22750.80078125,22766.349609375,22746.55078125,22760.400390625,0,22755.5751953125,22761.2703125,22757.01427335795,22752.774242289284,60.883315661027346,22.329234289574934,60.219010831938064,-1.283619365550304,18.863272400452843,24.16503453627999,-5.301762135827147,38.35255070219464,62.25690299580675,22797.133723059007,22743.235909598214,22689.33809613742
2025-03-18 11:00:00+05:30,22753.400390625,22755.099609375,22739.650390625,22751.349609375,0,22752.1005859375,22759.4203125,22755.8096457803,22752.91338636389,62.46251645041947,21.641232735617443,57.96160341463011,-56.52641054677579,15.766581681837124,20.805653394502844,-5.03907171266572,30.284696226100937,44.834199462308135,22789.910523467763,22748.403738839286,22706.89695421081
