Datetime,Close,High,Low,Open,Volume,SMA_5,SMA_10,EMA_5,EMA_10,RSI_7,ATR_7,ADX_10,CCI_10,MACD,MACD_signal,MACD_hist,STOCH_slowk,STOCH_slowd,BB_upper,BB_middle,BB_lower,VWAP,Typical_Price
2025-06-12 02:40:00+00:00,108517.8515625,108622.5703125,108517.8515625,108622.5703125,40341504,108557.0015625,108591.7890625,108551.54951935576,108557.11420413374,44.670646392966695,86.97287014154918,15.150600762073964,-60.99103649647297,-4.782750991740613,10.017331791336753,-14.800082783077366,11.17921385742837,11.80150387216308,108761.42209730859,108537.28571428571,108313.14933126283,108558.1703227366,108552.7578125
2025-06-12 02:45:00+00:00,108487.0859375,108502.109375,108442.6484375,108488.0234375,0,108535.0078125,108591.721875,108530.06165873718,108544.38179201852,41.2664988294814,85.29147797847074,14.289179422489457,-160.05424118950526,-16.37936918718333,4.151398240554514,-20.530767427737842,19.411953761900797,13.923460492252493,108746.42468975401,108547.74441964286,108349.0641495317,108558.1703227366,108477.28125
2025-06-12 02:50:00+00:00,108546.7265625,108554.671875,108490.140625,108490.140625,84766720,108525.6765625,108578.43359375,108535.61662665811,108544.80811392424,49.9010199909883,82.7621150529749,13.278685618996704,-69.57849402796249,-10.865919147094246,0.8142165988547894,-11.680135745949036,27.51483572152264,19.368667780283914,108747.96950277379,108550.47209821429,108352.97469365479,108557.7241586359,108530.51302083333
2025-06-12 02:55:00+00:00,108452.0546875,108542.984375,108452.0546875,108535.0546875,0,108512.3484375,108557.48984375,108507.76264693875,108527.94385457438,39.22245831967198,84.46350933112136,12.313190589018644,-113.68712086347419,-25.230689640986384,-4.973540343332138,-20.257149297654244,29.257490230134593,25.394759904519322,108719.91297254512,108560.29743303571,108400.6818935263,108557.7241586359,108482.36458333333
2025-06-12 03:00:00+00:00,108405.0703125,108422.8984375,108379.921875,108392.9140625,150118400,108481.7578125,108527.8,108473.5318687925,108505.60321056085,34.89843033292681,82.70198121238973,12.757146382000586,-176.14942233456614,-41.187073273642454,-13.020992105623318,-28.166081168019137,24.47946554508327,27.083930498913478,108725.78899545384,108557.7734375,108389.75787954616,108553.41636555556,108402.63020833333
2025-06-12 03:05:00+00:00,108394.09375,108394.09375,108321.5234375,108330.796875,992997376,108457.00625,108507.00390625,108447.05249586167,108485.32876318615,33.88039729890267,82.82268032490548,14.065478384465194,-149.61501472639816,-50.4344913840323,-21.335103056380866,-29.099388327651432,15.57277881335735,23.10324486285838,108736.29693080348,108551.08314732143,108365.86936383939,108524.93317814822,108369.90364583333
2025-06-12 03:10:00+00:00,108357.359375,108434.640625,108357.359375,108410.2734375,238706688,108431.0609375,108483.034375,108417.15478890778,108462.06160169776,30.41611833763993,82.03104742134755,14.265508658837188,-106.14307721413071,-60.31411166692851,-29.9971049698359,-30.317006697092612,18.95360384768679,19.668616068709113,108723.48199798432,108528.06529017857,108332.64858237281,108519.83227503959,108383.11979166667
2025-06-12 03:15:00+00:00,108251.6171875,108330.2578125,108251.6171875,108330.2578125,236564480,108372.0390625,108448.8578125,108361.97558843852,108423.79898093453,22.641328041742742,85.41835314686932,15.987614722273332,-150.7062859493249,-83.22887746347988,-41.82638774620123,-41.40248971727865,15.498888628265687,16.67509042976992,108725.7421862555,108498.78850446429,108271.83482267307,108511.50272645081,108277.83072916667
2025-06-12 03:20:00+00:00,107914.8671875,108240.2109375,107854.7265625,108240.2109375,94658560,108264.6015625,108388.475,108212.93945479234,108331.2659275828,11.61266463370106,129.91439198303084,20.50973081905256,-229.9422483552808,-156.5026066108694,-67.30999193834971,-89.1926146725197,8.580349499427388,14.344280658459931,108795.39542848327,108442.56696428571,108089.73850008815,108504.59814583404,108003.26822916667
2025-06-12 03:25:00+00:00,107770.828125,107863.0390625,107752.53125,107863.0390625,87760896,108137.753125,108309.75546875,108065.56901152823,108229.36814529503,9.341885072078643,134.54604134259787,25.007933108512496,-195.75488284862766,-218.35681580886012,-100.87595279846315,-117.48086301039697,4.3510019764913395,9.476746701394783,108864.9024380273,108383.19363839286,107901.4848387584,108495.77739765318,107795.46614583333
2025-06-12 03:30:00+00:00,107958.65625,107981.21875,107828.796875,107828.796875,0,108050.665625,108253.8359375,108029.93142435215,108180.14780069594,30.128002571953154,145.3809818650839,27.000223342462597,-106.23457406461453,-207.52734888347914,-124.57626303957781,-82.95108584390132,14.423922222358556,9.118424566092406,108849.60277198502,108337.59375,107825.58472801498,108495.77739765318,107922.890625
2025-06-12 03:35:00+00:00,107949.3671875,107955.34375,107893.7578125,107955.34375,94195712,107969.0671875,108200.0640625,108003.07667873477,108138.18768920576,29.734645010527057,133.88347552721478,28.793284553017678,-77.93340483462877,-193.22617259834078,-139.83179849708068,-53.3943741012601,22.323978435710316,13.69963421152005,108818.90460906358,108291.59263392857,107764.28065879355,108488.3605070124,107932.82291666667
2025-06-12 03:40:00+00:00,107971.75,107971.75,107939.6328125,107960.6484375,138223616,107913.09375,108142.56640625,107992.63445248984,108107.92629116835,32.22231880467598,119.34543438046981,30.104865127696833,-55.66958023948259,-171.5894326926209,-146.88905054053407,-24.70038215208683,36.413639782466156,24.387180146844987,108787.73097388605,108252.52511160714,107717.31924932824,108478.35924597699,107961.04427083333
2025-06-12 03:45:00+00:00,107981.0625,108015.171875,107951.765625,107951.765625,1054732288,107926.3328125,108095.4671875,107988.77713499323,108084.86014731956,33.367402805395,111.354122326117,30.465464002965245,-39.34641436580466,-149.28084642780595,-147.4205607377056,-1.8602856901003406,55.34502278684187,38.02754700167276,108734.80298062386,108211.31361607143,107687.824251519,108415.68994461102,107982.66666666667
2025-06-12 03:50:00+00:00,107869.2109375,107973.75,107869.2109375,107973.75,0,107946.009375,108041.88125,107948.92173582882,108045.65120007964,26.98010893360404,111.42518520810027,31.511002728547687,-57.12254447731193,-150.72953063706518,-148.15588738200773,-2.5736432550574477,51.216187383827254,47.65828331771174,108686.56220277461,108164.98214285714,107643.40208293968,108415.68994461102,107904.05729166667
2025-06-12 03:55:00+00:00,107871.3515625,107891.765625,107867.453125,107877.546875,217518080,107928.5484375,107989.60703125,107923.06501138587,108013.96035688334,27.290871543598833,98.98051589265738,32.467151069223554,-64.9086884015001,-143.97201539296657,-147.2261380511097,3.2541226581431317,37.11209220478203,47.89110079181703,108630.21552202782,108121.00111607143,107611.78671011505,108401.99779909277,107876.85677083333
2025-06-12 04:00:00+00:00,107865.34375,107879.8828125,107858.28125,107879.8828125,859172864,107911.74375,107940.40546875,107903.82459092392,107986.93915563183,26.915797169602712,87.92637969370632,33.41408408861719,-67.99642663620132,-134.39911309191666,-144.3756880601779,9.976574968261247,9.60830351152214,32.64552770004379,108537.85767797288,108072.33091517857,107606.80415238425,108353.27450436032,107867.8359375
2025-06-12 04:05:00+00:00,107882.1875,107882.1875,107850.8046875,107850.8046875,43732992,107893.83125,107903.4625,107896.61222728262,107967.8934000624,30.059891004407252,79.84872723746255,34.342420963365356,-54.97275009984585,-119.32059210598527,-138.8078889592462,19.487296853260943,8.744583674876267,18.488326463726796,108454.97032918506,108031.62611607143,107608.28190295781,108351.04904223428,107871.7265625
2025-06-12 04:10:00+00:00,107785.8125,107885.2578125,107785.8125,107885.2578125,38813696,107854.78125,107890.55703125,107859.67898485508,107934.78778186924,23.353410194844148,82.64823941782505,35.821784642181385,-105.04485046172815,-123.37950429944613,-135.3793590348462,11.999854735400078,7.864885487160309,8.739257557852888,108373.15553660772,107987.39341517857,107601.63129374941,108348.8755286248,107818.9609375
2025-06-12 04:15:00+00:00,107716.21875,107785.7734375,107716.21875,107754.015625,0,107824.1828125,107885.09609375,107811.85890657005,107895.04795789301,19.65845408202495,80.78331235813576,37.75300556439566,-187.15528847733233,-133.07962058621342,-134.86830604626115,1.7886854600477307,6.364370930177273,7.6579466974046,108275.40526457386,107938.97377232143,107602.54228006901,108348.8755286248,107739.40364583333
2025-06-12 04:20:00+00:00,107447.046875,107619.734375,107447.046875,107619.734375,33349632,107739.321875,107833.93515625,107690.2548960467,107813.59321554883,11.469706191674804,107.69596416411638,41.000072007560014,-239.56050221427202,-183.5562527221773,-145.6878497520203,-37.86840297015701,-1.6579330501069005e-14,4.743085472445839,108213.65991802863,107873.95145089286,107534.24298375708,108345.9226702896,107504.609375
2025-06-12 04:25:00+00:00,107607.9140625,107616.4296875,107521.765625,107521.765625,1170595840,107687.8359375,107799.78984375,107662.80795153113,107776.19700590358,31.39513338506156,116.5083710692426,43.922431806407936,-125.75111262960426,-173.01789952737454,-151.76119414654346,-21.25670538083108,12.236663041604993,6.200344657260733,108121.93778482573,107827.97265625,107534.00752767427,108262.39728911099,107582.03645833333
2025-06-12 04:30:00+00:00,107613.3125,107643.6484375,107613.3125,107630.0859375,118161408,107634.0609375,107763.94609375,107646.30946768742,107746.58164119384,31.994383213007072,104.96922877363652,45.86663543244485,-77.74236148532842,-157.728762009996,-153.0873203384218,-4.641441671574199,24.883968313395474,12.373543785000132,108115.57340531977,107806.43303571429,107497.29266610881,108255.42181512073,107623.42447916667
2025-06-12 04:35:00+00:00,107590.59375,107607.8359375,107583.515625,107594.2734375,48885760,107595.0171875,107724.89921875,107627.73756179161,107718.22020643133,30.678694895390308,94.23032109168844,47.78759166804234,-74.10588721759946,-145.8085995233996,-151.46982682397243,5.661227300572818,39.01009942640299,25.3769102604678,108121.9690696825,107793.55915178571,107465.14923388892,108252.44788002182,107593.98177083333
2025-06-12 04:40:00+00:00,107605.7109375,107607.3515625,107568.40625,107568.40625,41840640,107572.915625,107698.54921875,107620.3953536944,107697.76397571655,32.823223259965005,86.33246272144723,49.60603054282111,-59.22791245948164,-129.1743471728114,-146.51527579038108,17.340928617569688,53.674555664220456,39.18954113467296,108096.38090232661,107768.34877232143,107440.31664231626,108249.92307935868,107593.82291666667
2025-06-12 04:45:00+00:00,107696.09375,107696.09375,107604.828125,107604.828125,69779456,107622.725,107681.0234375,107645.62815246293,107697.46029831354,44.746293943289004,87.03720018981191,48.86281661979245,-12.33455822370202,-96.30212691662018,-135.35679826287867,39.05467134625849,74.3605837257633,55.6817462721289,108063.98605530216,107750.2578125,107436.52956969784,108246.21157399913,107665.671875
2025-06-12 04:50:00+00:00,107748.8125,107748.8125,107672.1015625,107685.515625,128335872,107650.9046875,107669.3703125,107680.02293497529,107706.79706225653,50.70066702359885,85.56201980555306,46.96465730676998,36.83114617705497,-62.89051882181957,-119.25318060930998,56.36266178749041,93.56778594608913,73.86764177869095,108023.11545948952,107734.33370535714,107445.55195122477,108240.17205175303,107723.2421875
2025-06-12 04:55:00+00:00,107735.1796875,107735.1796875,107721.8984375,107724.1796875,0,107675.278125,107654.66953125,107698.4085191502,107711.95753957353,49.10419834694225,77.18374019047405,45.25631392504975,62.51908227074122,-43.400110918984865,-102.39694290034885,58.99683198136398,97.48109013222471,88.46981993469238,107971.26696712372,107716.77064732143,107462.27432751915,108240.17205175303,107730.75260416667
2025-06-12 05:00:00+00:00,107654.3828125,107736.7109375,107654.3828125,107736.7109375,0,107688.0359375,107641.5265625,107683.73328360013,107701.48940737834,40.32463252615213,77.91865230612062,44.562076526481924,39.3439170581598,-45.58594397836714,-89.7722764732418,44.18633249487466,80.03348923147986,90.36078843659789,107942.87794147157,107701.42578125,107459.97362102843,108240.17205175303,107681.82552083333
2025-06-12 05:05:00+00:00,107639.9921875,107657.875,107619.890625,107635.625,802566144,107694.8921875,107633.90390625,107669.15291823342,107690.30809467318,38.88014379456048,72.21375554810338,44.33146099920497,6.619911542631212,-47.40530363237485,-80.35739361971582,32.95208998734097,54.84086850440443,77.45181595603631,107908.58544963221,107684.90011160714,107461.21477358208,108199.69663443272,107639.25260416667
2025-06-12 05:10:00+00:00,107705.6171875,107705.6171875,107627.953125,107627.953125,0,107696.796875,107659.7609375,107681.30767465562,107693.09156609623,48.66385155447651,72.99237082694574,42.850920685189585,42.129129861158354,-33.68754230931518,-69.9863155507379,36.29877324142272,46.19143514105621,60.355264292313485,107874.32499032076,107673.49107142857,107472.65715253637,108199.69663443272,107679.72916666667
2025-06-12 05:15:00+00:00,107798.9296875,107798.9296875,107708.796875,107715.4375,691339264,107706.8203125,107678.8625,107720.5150122704,107712.33486089692,59.43554708714879,75.89524642309637,39.410875073901096,140.69402736068162,-6.4708433480846,-55.8717661723705,49.4009228242859,63.639036041801056,54.89044656242055,107847.11136976097,107667.54408482143,107487.9767998819,108176.07128911137,107768.88541666667
2025-06-12 05:20:00+00:00,107873.96875,107873.96875,107796.046875,107796.046875,160260096,107734.578125,107704.928125,107771.66625818027,107741.72284073384,66.10757423646993,76.18476479122546,36.00133748007546,172.28832428948834,23.682846217765473,-38.19296341900695,61.87580963677242,88.83165676887647,66.22070931724456,107874.49990989364,107673.84095982143,107473.18200974923,108171.9530234626,107847.99479166667
2025-06-12 05:25:00+00:00,107899.8515625,107924.7421875,107888.0703125,107924.7421875,0,107783.671875,107735.85390625,107814.39469295352,107770.47351741859,68.21160297112304,72.55457517819325,33.75760633006972,168.3758655200561,44.7158309117076,-19.768786901070385,64.48461781277798,97.27838856000612,83.24969379022787,107918.59790267478,107686.95758928571,107455.31727589664,108171.9530234626,107904.22135416667
2025-06-12 05:30:00+00:00,107807.890625,107882.1015625,107807.890625,107882.1015625,832966656,107817.2515625,107756.071875,107812.22667030235,107777.27662788794,54.25122247061947,75.32691265273706,30.531177796812948,78.01838509506025,37.088984979112865,-7.133726483251886,44.22271146236475,84.1544140761643,90.08815313501562,107909.54052209783,107712.73214285714,107515.92376361646,108151.17000134448,107832.62760416667
2025-06-12 05:35:00+00:00,107860.09375,107882.8359375,107812.78125,107812.78125,0,107848.146875,107772.471875,107828.1823635349,107792.33428645377,59.71200139196411,75.2723983452032,27.613715756245476,76.23569726587257,40.90809754242946,3.5422344113439674,37.36586313108549,74.17527680423733,85.20269314680257,107931.993598412,107730.74497767857,107529.49635694514,108151.17000134448,107851.90364583333
2025-06-12 05:40:00+00:00,107677.625,107825.671875,107677.625,107825.671875,0,107823.8859375,107765.353125,107777.99657568993,107771.47805255308,40.162532118271315,90.58616286731703,27.118971896454145,-35.196326531568936,6.386490552788018,4.174291331664867,2.212199221123151,43.56355491089784,67.29774859709981,107928.42600282551,107735.33872767857,107542.25145253162,108151.17000134448,107726.97395833333
2025-06-12 05:45:00+00:00,107706.0546875,107713.5234375,107685.0078125,107685.0078125,910577664,107790.303125,107762.440625,107754.0159462933,107759.58289527071,43.52355211413658,82.77363067198601,26.673702422641945,-53.212929542309695,-8.22908203904808,1.417986138173101,-9.64706817722118,27.189041624303485,48.3092911131462,107920.41810267161,107743.5859375,107566.75377232839,108122.95358137021,107701.52864583333
2025-06-12 05:50:00+00:00,107716.6484375,107716.6484375,107691.9609375,107691.9609375,2076672,107753.6625,107768.6671875,107741.56011002886,107751.77663022149,44.869760197581066,74.47561200455945,26.197781385010973,-51.337983160584436,-14.171119613471092,-2.0462595844144973,-12.124860029056595,10.173597609190947,26.975398048130742,107912.11664821077,107751.51004464286,107590.90344107494,108122.89426358744,107708.41927083333
2025-06-12 05:55:00+00:00,107740.90625,107754.640625,107720.2109375,107731.2265625,63373312,107740.265625,107778.75859375,107741.3421566859,107749.80019745395,48.17020887297874,69.26369421819382,24.837310655430954,-37.60639834203041,-12.271218722016783,-4.318472726103894,-7.952745995912889,20.45265498155932,19.271764738351234,107912.53427329756,107754.7109375,107596.88760170244,108121.22336392592,107738.5859375
2025-06-12 06:00:00+00:00,107776.9296875,107790.0234375,107758.2265625,107758.2265625,41545728,107723.6328125,107785.88984375,107753.20466695727,107754.73283200778,53.04082464751957,66.38562182988042,22.787373033937463,-11.962095105596427,-3.7396101782360347,-4.189836604355481,0.4502264261194462,38.97664846879409,23.200967019848104,107914.90647582662,107756.71930803571,107598.5321402448,108120.23949856458,107775.05989583333
2025-06-12 06:05:00+00:00,107791.2578125,107791.2578125,107709.1484375,107747.0625,0,107746.359375,107785.12265625,107765.88904880485,107761.37373755182,55.00300499960507,68.63187228275464,21.91363598240391,-23.888758992865583,4.042838045745157,-2.3603533487775614,6.403191394522718,65.97122975583359,41.80017773539565,107919.3668552589,107760.72488839286,107602.08292152682,108120.23949856458,107763.88802083333
2025-06-12 06:10:00+00:00,107763.046875,107775.609375,107737.1875,107775.609375,1067057152,107757.7578125,107774.03046875,107764.94165753656,107761.67794436058,50.186011203943984,66.55164945664684,21.127272636023715,-22.50489563212269,2.9239233144035097,-1.1860696458484346,4.109992960251944,79.55527230478701,61.50105017647155,107915.78493649073,107768.48660714286,107621.18827779498,108095.63724716645,107758.61458333333
2025-06-12 06:15:00+00:00,107702.2890625,107750.2421875,107681.4765625,107750.2421875,28811264,107754.8859375,107754.27421875,107744.05745919104,107750.87996584048,41.13439409642484,68.69717274855444,21.490111247797035,-76.84218848830346,-9.427607642282965,-3.0175225339449967,-6.410085108337968,63.5158183955603,69.68077348539363,107907.66667988089,107772.93638392857,107638.20608797624,108094.93260931528,107711.3359375
2025-06-12 06:20:00+00:00,107803.2109375,107803.2109375,107692.796875,107693.2890625,5492736,107767.346875,107753.80625,107763.77528529403,107760.39468796039,56.380375582376544,74.65672842733238,20.365966361020423,32.69145026529094,3.186522651143605,-1.6388458261475298,4.825368477291135,63.5158183955603,68.86230303196919,107910.00319265766,107779.90736607143,107649.8115394852,108094.81781009091,107766.40625
2025-06-12 06:25:00+00:00,107803.9921875,107803.9921875,107753.5859375,107777.6640625,0,107772.759375,107748.19609375,107777.18091936268,107768.3215060585,56.48216732209228,71.1923743662849,19.333266295382124,109.43968787259,10.391667454474373,1.0346015695462265,9.357065884928147,72.98605180757184,66.6725628662308,107910.60220943704,107780.26897321429,107649.93573699154,108094.81781009091,107787.19010416667
2025-06-12 06:30:00+00:00,107889.4609375,107895.015625,107803.8515625,107803.8515625,1102626816,107792.4,107769.3796875,107814.60759207512,107790.34685722968,66.46923846843488,74.04547267110135,18.57018363036753,207.08179321243767,30.293813653785037,7.536648699377073,22.757164954407962,99.13291625507624,78.54492881940278,107915.09138370799,107781.37555803571,107647.65973236343,108079.6077362858,107862.77604166667
2025-06-12 06:35:00+00:00,107894.453125,107899.3359375,107872.1171875,107899.3359375,0,107818.68125,107788.21953125,107841.22276971674,107809.27526955157,66.98554233671395,67.35594086094402,17.974464982203095,178.3630075361837,41.17479892702249,15.011793194409389,26.163005732613104,98.38582691514462,90.16826499259754,107913.36131388854,107780.98995535714,107648.61859682575,108079.6077362858,107888.63541666667
2025-06-12 06:40:00+00:00,107996.578125,107996.578125,107918.3046875,107918.3046875,0,107877.5390625,107816.2125,107893.0078881445,107843.33033417855,75.85768990140865,72.32294930938058,19.229978007005425,177.97519547497367,64.88418103901495,26.094546048766176,38.78963499024877,98.38582691514462,98.63485669512181,107967.2922034355,107794.46763392857,107621.64306442163,108079.6077362858,107970.48697916667
2025-06-12 06:45:00+00:00,107935.828125,107978.34375,107893.5859375,107978.34375,7118848,107904.0625,107835.7046875,107907.28130042966,107860.14811432791,63.93384275609869,76.70426905089764,19.645444876251496,102.687104060704,63.771247910670354,34.46714646252266,29.30410144814769,90.91930939973976,95.89698774334299,107984.89110819205,107799.87723214286,107614.86335609366,108079.54695295761,107935.91927083333
2025-06-12 06:50:00+00:00,107914.6796875,107925.9453125,107904.734375,107909.640625,0,107926.2,107849.4796875,107909.74742945311,107870.06294581374,60.09721281786903,70.18848061505511,20.01936505857296,67.11842979162115,56.07028622252983,39.2678441869687,16.80244203556113,77.50152244418582,88.93555291969005,107997.3054892798,107816.80970982143,107636.31393036307,108079.54695295761,107915.11979166667
2025-06-12 06:55:00+00:00,107927.96875,107929.9296875,107909.3359375,107919.5546875,791314432,107933.9015625,107863.15078125,107915.82120296874,107880.5912738476,61.778677168484194,63.10351909861867,20.43844938739511,61.21507876013072,51.53097305681149,41.99298393582266,9.537989120988833,59.12644659625831,75.84909281339462,108010.42270514337,107832.66071428571,107654.89872342805,108072.48994855833,107922.41145833333
2025-06-12 07:00:00+00:00,107948.1640625,107957.890625,107914.859375,107917.9296875,53358592,107944.64375,107881.6625,107926.60215614583,107892.87723542076,64.43573662948981,60.236052084530286,21.403055292170073,66.42165915638665,50.32995014989865,43.84564309450621,6.484307055392442,51.79087796607133,62.80628233550514,108023.75926466733,107849.19754464286,107674.63582461838,108072.09085822836,107940.3046875
2025-06-12 07:05:00+00:00,107927.7734375,107954.40625,107855.1484375,107954.40625,3911680,107930.8828125,107904.2109375,107926.99258326388,107899.22199943516,59.55858061577125,65.81058928674024,20.25045333257472,29.039388044043452,43.36305848165648,43.73840206942849,-0.37534358777200794,52.27278979541023,54.39670478591328,108030.3922458953,107862.54520089286,107694.69815589041,108072.0555305655,107912.44270833333
2025-06-12 07:10:00+00:00,107901.875,107919.9921875,107898.46875,107919.9921875,0,107924.0921875,107914.07734375,107918.62005550925,107899.70436317423,53.55227295567767,60.59546046006306,19.2131115689389,4.926953684028894,32.384034267335664,41.21520922451897,-8.831174957183308,52.474342717324525,52.17933682626869,108033.33923905068,107871.46986607143,107709.60049309219,108072.0555305655,107906.77864583333
2025-06-12 07:15:00+00:00,107839.0546875,107890.359375,107839.0546875,107890.359375,76525568,107908.9671875,107917.58359375,107892.09826617283,107888.67714941528,41.66232280997014,60.91329646576833,18.06483798879665,-140.8177730081089,12.602435465480085,34.85681505584366,-22.254379590363577,34.81017927450676,46.5191039290805,108031.7820004983,107874.88392857143,107717.98585664458,108071.12491690675,107856.15625
2025-06-12 07:20:00+00:00,107882.296875,107882.296875,107848.875,107879.5546875,0,107899.8328125,107916.8671875,107888.83113578189,107887.51709952159,50.490051071668084,58.38885232780143,17.031391766668627,-108.72665119920613,8.935155889877933,29.09644635229572,-20.16129046241779,27.28919046122844,38.19123748435324,108027.51601440653,107883.40178571429,107739.28755702205,108071.12491690675,107871.15625
2025-06-12 07:25:00+00:00,107710.671875,107833.9765625,107710.671875,107833.9765625,0,107852.334375,107898.4890625,107829.44471552125,107855.36342233584,29.68816080423925,74.56544485240123,19.009214711802297,-226.38824995848836,-26.276392243322334,16.791371108825043,-43.06776335214738,12.129380053908335,24.742916596547843,108025.13876017665,107884.00055803571,107742.86235589477,108071.12491690675,107751.7734375
2025-06-12 07:30:00+00:00,107659.1640625,107693.1796875,107659.1640625,107693.1796875,2290274304,107798.6125,107864.74765625,107772.6844978475,107819.69081145659,25.945365095162167,71.27149737348677,21.518737119738567,-201.99340055142906,-54.957032022139174,0.8472815241663287,-55.8043135463055,12.129380053908335,17.182650189681702,108052.80632437757,107873.71149553571,107694.61666669385,108025.34876544628,107670.50260416667
