Price,Close,High,Low,Open,High-Low,Open-Close,Volume,SMA_2,SMA_5,EMA_5,EMA_8,RSI_7,ATR_10,ADX_10,CCI_10,MACD,MACD_signal,MACD_hist,STOCH_slowk,STOCH_slowd,BB_upper,BB_middle,BB_lower
Ticker,^NSEBANK,^NSEBANK,^NSEBANK,^NSEBANK,,,^NSEBANK,,,,,,,,,,,,,,,,
Datetime,,,,,,,,,,,,,,,,,,,,,,,
2025-03-26 10:50:00+05:30,51675.55078,51713.94922,51661.5,51700.14844,52.44921875,24.59765625,0,51687.84961,51744.57031,51718.35893,51727.36634,39.40980751,78.35330983,14.54709523,-141.196999,-3.52302768,8.441565358,-11.96459304,6.219091726,27.87322793,51817.07517,51740.88979,51664.70441
2025-03-26 10:55:00+05:30,51641.80078,51680,51601.64844,51663.75,78.3515625,21.94921875,0,51658.67578,51707.22031,51692.83955,51708.35177,34.55119808,78.3531351,15.17605327,-187.3381009,-14.59995158,-0.775041416,-13.82491016,7.755367334,12.11593132,51825.44606,51733.76116,51642.07626
2025-03-26 11:00:00+05:30,51569.75,51642.94922,51513.25,51640.19922,129.6992188,70.44921875,0,51605.77539,51661.41016,51651.8097,51677.55138,26.43434142,83.48774346,17.45008261,-183.3330382,-31.07879407,-12.89654248,-18.1822516,13.54563411,9.173364391,51847.89981,51723.10045,51598.30108
2025-03-26 11:05:00+05:30,51592.05078,51608.05078,51553.75,51574.5,54.30078125,-17.55078125,0,51580.90039,51635.86016,51631.89006,51658.55125,32.18696699,80.56904724,19.49670902,-119.8616383,-36.71353322,-22.42333878,-14.29019444,22.01738535,14.43946227,51851.62025,51711.45396,51571.28768
2025-03-26 11:10:00+05:30,51595.10156,51599.14844,51546.19922,51589.80078,52.94921875,-5.30078125,0,51593.57617,51614.85078,51619.62723,51644.45132,33.02286887,77.80706439,21.47678265,-95.44744235,-38.22903606,-28.74561769,-9.48341837,30.72442409,22.09581452,51852.56276,51701.24693,51549.9311
2025-03-26 11:15:00+05:30,51569.44922,51621.44922,51558.80078,51595.94922,62.6484375,26.5,0,51582.27539,51593.63047,51602.90122,51627.78418,29.46045513,76.2912017,22.31113804,-74.76267955,-41.26114666,-33.75182928,-7.509317381,35.48897287,29.41026077,51856.95918,51691.28962,51525.62006
2025-03-26 11:20:00+05:30,51574.19922,51590.05078,51549.35156,51570.69922,40.69921875,-3.5,0,51571.82422,51580.11016,51593.33389,51615.87641,31.06691768,72.73200341,23.27987134,-72.08971079,-40.75484104,-36.55303398,-4.201807057,40.49287363,35.56875687,51851.21821,51678.73605,51506.25389
2025-03-26 11:25:00+05:30,51612.60156,51626.44922,51562.75,51571.85156,63.69921875,-40.75,0,51593.40039,51588.68047,51599.75645,51615.14867,43.25594912,71.82872494,22.60391511,-33.51227033,-33.295346,-35.24995879,1.954612789,54.47992504,43.48725718,51836.59558,51667.91825,51499.24091
2025-03-26 11:30:00+05:30,51582.60156,51615.39844,51566.5,51612.5,48.8984375,29.8984375,0,51597.60156,51586.79063,51594.03815,51607.91598,37.25242379,69.5356962,21.99555451,-39.76847602,-31.65502879,-33.81198679,2.156957998,58.3660904,51.11296302,51829.44142,51658.08622,51486.73102
2025-03-26 11:35:00+05:30,51557.35156,51606.19922,51552.30078,51585.19922,53.8984375,27.84765625,0,51569.97656,51579.24063,51581.80929,51596.67944,32.7844074,67.97197033,21.89427076,-66.09404691,-32.96585382,-33.4735336,0.507679784,46.16065997,53.00222514,51814.18197,51644.12556,51474.06915
2025-03-26 11:40:00+05:30,51548.75,51557.60156,51510.94922,51555.94922,46.65234375,7.19921875,0,51553.05078,51575.10078,51570.78953,51586.02845,31.2927578,65.84000767,22.96833612,-184.4167266,-33.65164934,-33.5447799,-0.106869443,29.48852516,44.67175851,51766.27547,51624.13979,51482.0041
